well,ID,labID,treatment,SamplingEvent,sample_name,target_name,amp_score,amp_status,task,Ct,Ct_mean,Ct_sd,quantity,quantity_mean,quantity_sd,intercept,r_squared,slope,efficiency,auto_threshold,threshold,auto_baseline,baseline_start,baseline_end,omit,run,
H7,Exposed,E33,33,E,3,E33-3,ACTIN,1.394,Amp,UNKNOWN,17.844,18.049,0.29,167473.4,148106.31,27389.201,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,12,FALSE,101
C7,Exposed,E33,33,E,3,E33-3,BQCV,1.285,Amp,UNKNOWN,22.598,22.49,0.153,3522.349,3796.401,387.568,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,18,FALSE,101
D7,Exposed,E33,33,E,3,E33-3,BQCV,1.281,Amp,UNKNOWN,22.382,22.49,0.153,4070.452,3796.401,387.568,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,18,FALSE,101
A7,Exposed,E33,33,E,3,E33-3,DWV,1.301,Amp,UNKNOWN,19.469,19.296,0.244,26878.771,30239.48,4752.758,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,15,FALSE,101
B7,Exposed,E33,33,E,3,E33-3,DWV,1.3,Amp,UNKNOWN,19.124,19.296,0.244,33600.188,30239.48,4752.758,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,15,FALSE,101
E7,Exposed,E33,33,E,3,E33-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101
F7,Exposed,E33,33,E,3,E33-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101
G8,Exposed,E34,34,E,2,E34-2,ACTIN,1.409,Amp,UNKNOWN,17.986,18.037,0.072,152887.73,148070.95,6811.959,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,13,FALSE,101
H8,Exposed,E34,34,E,2,E34-2,ACTIN,1.393,Amp,UNKNOWN,18.087,18.037,0.072,143254.16,148070.95,6811.959,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,13,FALSE,101
C8,Exposed,E34,34,E,2,E34-2,BQCV,1.279,Amp,UNKNOWN,25.07,24.882,0.266,674.321,770.619,136.186,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,21,FALSE,101
D8,Exposed,E34,34,E,2,E34-2,BQCV,1.29,Amp,UNKNOWN,24.694,24.882,0.266,866.917,770.619,136.186,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,20,FALSE,101
A8,Exposed,E34,34,E,2,E34-2,DWV,1.095,No Amp,UNKNOWN,37.173,37.173,NA,0.283,0.283,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,33,FALSE,101
B8,Exposed,E34,34,E,2,E34-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,39,TRUE,101
E8,Exposed,E34,34,E,2,E34-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101
F8,Exposed,E34,34,E,2,E34-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101
G10,Exposed,E34,34,E,3,E34-3,ACTIN,1.411,Amp,UNKNOWN,17.793,17.765,0.04,173018.02,176222.8,4532.252,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,12,FALSE,104
H10,Exposed,E34,34,E,3,E34-3,ACTIN,1.401,Amp,UNKNOWN,17.737,17.765,0.04,179427.58,176222.8,4532.252,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,12,FALSE,104
C10,Exposed,E34,34,E,3,E34-3,BQCV,1.33,Amp,UNKNOWN,20.68,20.303,0.533,12712.848,16881.64,5895.563,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,16,FALSE,104
D10,Exposed,E34,34,E,3,E34-3,BQCV,1.332,Amp,UNKNOWN,19.926,20.303,0.533,21050.434,16881.64,5895.563,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,15,FALSE,104
A10,Exposed,E34,34,E,3,E34-3,DWV,1.336,Amp,UNKNOWN,17.23,16.787,0.628,114490.82,158931.45,62848.55,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,13,FALSE,104
B10,Exposed,E34,34,E,3,E34-3,DWV,1.337,Amp,UNKNOWN,16.343,16.787,0.628,203372.1,158931.45,62848.55,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,12,FALSE,104
E10,Exposed,E34,34,E,3,E34-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
F10,Exposed,E34,34,E,3,E34-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
G9,Exposed,E35,35,E,2,E35-2,ACTIN,1.38,Amp,UNKNOWN,18.518,18.574,0.079,108625.695,104852.16,5336.591,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,13,FALSE,101
H9,Exposed,E35,35,E,2,E35-2,ACTIN,1.389,Amp,UNKNOWN,18.63,18.574,0.079,101078.62,104852.16,5336.591,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,13,FALSE,101
C9,Exposed,E35,35,E,2,E35-2,BQCV,1.289,Amp,UNKNOWN,26.456,26.494,0.054,266.844,260.163,9.448,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,22,FALSE,101
D9,Exposed,E35,35,E,2,E35-2,BQCV,1.285,Amp,UNKNOWN,26.533,26.494,0.054,253.482,260.163,9.448,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,22,FALSE,101
E9,Exposed,E35,35,E,2,E35-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101
F9,Exposed,E35,35,E,2,E35-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101
F8,Exposed,E35,35,E,2,E35-2,ACTIN,1.424,Amp,UNKNOWN,17.946,17.955,0.013,156897.9,155951.67,1338.179,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,12,FALSE,106
G8,Exposed,E35,35,E,2,E35-2,ACTIN,1.428,Amp,UNKNOWN,17.964,17.955,0.013,155005.44,155951.67,1338.179,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,12,FALSE,106
B8,Exposed,E35,35,E,2,E35-2,DWV,1.321,Amp,UNKNOWN,34.294,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,29,TRUE,106
C8,Exposed,E35,35,E,2,E35-2,DWV,0.759,No Amp,UNKNOWN,Undetermined,34.569,0.388,0.00E+00,0,0.904,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,35,FALSE,106
G10,Exposed,E35,35,E,3,E35-3,ACTIN,1.389,Amp,UNKNOWN,18.41,18.403,0.009,116452.96,116944.27,694.822,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,13,FALSE,101
H10,Exposed,E35,35,E,3,E35-3,ACTIN,1.384,Amp,UNKNOWN,18.397,18.403,0.009,117435.586,116944.27,694.822,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,13,FALSE,101
C10,Exposed,E35,35,E,3,E35-3,BQCV,1.299,Amp,UNKNOWN,15.609,15.464,0.206,377765.22,418416.94,57490.234,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,11,FALSE,101
D10,Exposed,E35,35,E,3,E35-3,BQCV,1.303,Amp,UNKNOWN,15.318,15.464,0.206,459068.7,418416.94,57490.234,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,11,FALSE,101
A10,Exposed,E35,35,E,3,E35-3,DWV,1.301,Amp,UNKNOWN,21.732,21.56,0.243,6210.584,6983.906,1093.641,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,17,FALSE,101
B10,Exposed,E35,35,E,3,E35-3,DWV,1.302,Amp,UNKNOWN,21.388,21.56,0.243,7757.227,6983.906,1093.641,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,17,FALSE,101
E10,Exposed,E35,35,E,3,E35-3,IAPV,1.113,No Amp,UNKNOWN,38.719,38.719,NA,0.283,0.283,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,33,FALSE,101
F10,Exposed,E35,35,E,3,E35-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101
G10,Exposed,E36,36,E,2,E36-2,ACTIN,1.396,Amp,UNKNOWN,18.544,18.609,0.092,106828.18,102547.61,6053.638,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,13,FALSE,96
H10,Exposed,E36,36,E,2,E36-2,ACTIN,1.391,Amp,UNKNOWN,18.674,18.609,0.092,98267.04,102547.61,6053.638,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,13,FALSE,96
C10,Exposed,E36,36,E,2,E36-2,BQCV,1.283,Amp,UNKNOWN,26.808,26.884,0.108,210.875,200.625,14.496,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,22,FALSE,96
D10,Exposed,E36,36,E,2,E36-2,BQCV,1.29,Amp,UNKNOWN,26.961,26.884,0.108,190.375,200.625,14.496,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,23,FALSE,96
A10,Exposed,E36,36,E,2,E36-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
B10,Exposed,E36,36,E,2,E36-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
E10,Exposed,E36,36,E,2,E36-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
F10,Exposed,E36,36,E,2,E36-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
G11,Exposed,E36,36,E,3,E36-3,ACTIN,1.407,Amp,UNKNOWN,17.741,17.741,0,178981.58,178972.27,13.182,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,12,FALSE,104
H11,Exposed,E36,36,E,3,E36-3,ACTIN,1.407,Amp,UNKNOWN,17.741,17.741,0,178962.94,178972.27,13.182,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,12,FALSE,104
C11,Exposed,E36,36,E,3,E36-3,BQCV,1.337,Amp,UNKNOWN,20.915,20.733,0.258,10862.609,12361.392,2119.598,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,16,FALSE,104
D11,Exposed,E36,36,E,3,E36-3,BQCV,1.318,Amp,UNKNOWN,20.551,20.733,0.258,13860.174,12361.392,2119.598,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,16,FALSE,104
A11,Exposed,E36,36,E,3,E36-3,DWV,1.335,Amp,UNKNOWN,24.029,23.576,0.641,1403.392,1963.878,792.647,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,19,FALSE,104
B11,Exposed,E36,36,E,3,E36-3,DWV,1.327,Amp,UNKNOWN,23.122,23.576,0.641,2524.364,1963.878,792.647,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,18,FALSE,104
E11,Exposed,E36,36,E,3,E36-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
F11,Exposed,E36,36,E,3,E36-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
G11,Exposed,E37,37,E,2,E37-2,ACTIN,1.395,Amp,UNKNOWN,17.713,17.663,0.07,182237.53,188216.84,8456.024,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,12,FALSE,101
H11,Exposed,E37,37,E,2,E37-2,ACTIN,1.387,Amp,UNKNOWN,17.614,17.663,0.07,194196.16,188216.84,8456.024,36.5667,0.9988,-3.584,90.11565,TRUE,0.196,TRUE,3,12,FALSE,101
C11,Exposed,E37,37,E,2,E37-2,BQCV,1.302,Amp,UNKNOWN,20.972,20.854,0.167,10452.817,11347.674,1265.518,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,17,FALSE,101
D11,Exposed,E37,37,E,2,E37-2,BQCV,1.294,Amp,UNKNOWN,20.736,20.854,0.167,12242.53,11347.674,1265.518,34.8074,0.9981,-3.4422,95.21442,TRUE,0.088,TRUE,3,17,FALSE,101
A11,Exposed,E37,37,E,2,E37-2,DWV,1.288,Amp,UNKNOWN,31.97,32.047,0.109,8.213,7.823,0.551,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,28,FALSE,101
B11,Exposed,E37,37,E,2,E37-2,DWV,1.263,Amp,UNKNOWN,32.124,32.047,0.109,7.433,7.823,0.551,35.2228,0.993,-3.5567,91.05548,TRUE,0.089,TRUE,3,27,FALSE,101
E11,Exposed,E37,37,E,2,E37-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101
F11,Exposed,E37,37,E,2,E37-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.193,TRUE,3,39,TRUE,101
G1,Exposed,E37,37,E,3,E37-3,ACTIN,1.392,Amp,UNKNOWN,19.139,19.126,0.018,72894.516,73491.58,844.373,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,14,FALSE,102
H1,Exposed,E37,37,E,3,E37-3,ACTIN,1.395,Amp,UNKNOWN,19.114,19.126,0.018,74088.64,73491.58,844.373,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,14,FALSE,102
C1,Exposed,E37,37,E,3,E37-3,BQCV,1.306,Amp,UNKNOWN,19.61,19.452,0.223,26006.715,29064.395,4324.212,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,15,FALSE,102
D1,Exposed,E37,37,E,3,E37-3,BQCV,1.3,Amp,UNKNOWN,19.294,19.452,0.223,32122.074,29064.395,4324.212,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,15,FALSE,102
A1,Exposed,E37,37,E,3,E37-3,DWV,1.293,Amp,UNKNOWN,28.708,28.688,0.027,67.891,68.754,1.22,35.2228,0.993,-3.5567,91.05548,TRUE,0.122,TRUE,3,24,FALSE,102
B1,Exposed,E37,37,E,3,E37-3,DWV,1.289,Amp,UNKNOWN,28.669,28.688,0.027,69.617,68.754,1.22,35.2228,0.993,-3.5567,91.05548,TRUE,0.122,TRUE,3,24,FALSE,102
E1,Exposed,E37,37,E,3,E37-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102
F1,Exposed,E37,37,E,3,E37-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102
G11,Exposed,E38,38,E,2,E38-2,ACTIN,1.391,Amp,UNKNOWN,18.625,18.691,0.094,101430.13,97272.14,5880.279,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,13,FALSE,96
H11,Exposed,E38,38,E,2,E38-2,ACTIN,1.396,Amp,UNKNOWN,18.758,18.691,0.094,93114.16,97272.14,5880.279,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,13,FALSE,96
C11,Exposed,E38,38,E,2,E38-2,BQCV,1.277,Amp,UNKNOWN,28.088,28.32,0.328,89.541,77.607,16.877,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,24,FALSE,96
D11,Exposed,E38,38,E,2,E38-2,BQCV,1.277,Amp,UNKNOWN,28.552,28.32,0.328,65.673,77.607,16.877,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,24,FALSE,96
A11,Exposed,E38,38,E,2,E38-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
B11,Exposed,E38,38,E,2,E38-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
E11,Exposed,E38,38,E,2,E38-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
F11,Exposed,E38,38,E,2,E38-2,IAPV,0.527,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,35,TRUE,96
G2,Exposed,E38,38,E,3,E38-3,ACTIN,1.402,Amp,UNKNOWN,20.221,19.773,0.634,36367.35,50541.566,20045.367,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,15,FALSE,102
H2,Exposed,E38,38,E,3,E38-3,ACTIN,1.39,Amp,UNKNOWN,19.324,19.773,0.634,64715.78,50541.566,20045.367,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,14,FALSE,102
C2,Exposed,E38,38,E,3,E38-3,BQCV,1.322,Amp,UNKNOWN,18.856,18.236,0.878,43052.664,70904.81,39388.887,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,14,FALSE,102
D2,Exposed,E38,38,E,3,E38-3,BQCV,1.314,Amp,UNKNOWN,17.615,18.236,0.878,98756.96,70904.81,39388.887,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,13,FALSE,102
A2,Exposed,E38,38,E,3,E38-3,DWV,1.3,Amp,UNKNOWN,27.766,27.476,0.41,124.892,153.316,40.197,35.2228,0.993,-3.5567,91.05548,TRUE,0.122,TRUE,3,23,FALSE,102
B2,Exposed,E38,38,E,3,E38-3,DWV,1.318,Amp,UNKNOWN,27.187,27.476,0.41,181.739,153.316,40.197,35.2228,0.993,-3.5567,91.05548,TRUE,0.122,TRUE,3,22,FALSE,102
E2,Exposed,E38,38,E,3,E38-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102
F2,Exposed,E38,38,E,3,E38-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102
G3,Exposed,E39,39,E,2,E39-2,ACTIN,1.379,Amp,UNKNOWN,18.588,18.591,0.004,103841.914,103633.08,295.341,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,13,FALSE,102
H3,Exposed,E39,39,E,2,E39-2,ACTIN,1.394,Amp,UNKNOWN,18.594,18.591,0.004,103424.234,103633.08,295.341,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,13,FALSE,102
C3,Exposed,E39,39,E,2,E39-2,BQCV,1.303,Amp,UNKNOWN,25.904,25.811,0.131,385.972,411.49,36.088,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,21,FALSE,102
D3,Exposed,E39,39,E,2,E39-2,BQCV,1.314,Amp,UNKNOWN,25.718,25.811,0.131,437.007,411.49,36.088,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,21,FALSE,102
A3,Exposed,E39,39,E,2,E39-2,DWV,0.93,No Amp,UNKNOWN,39.3,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.122,TRUE,3,34,TRUE,102
B3,Exposed,E39,39,E,2,E39-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.122,TRUE,3,39,TRUE,102
E3,Exposed,E39,39,E,2,E39-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102
F3,Exposed,E39,39,E,2,E39-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102
G1,Exposed,E39,39,E,3,E39-3,ACTIN,1.389,Amp,UNKNOWN,17.474,17.499,0.035,212471.31,209128.86,4726.945,36.5667,0.9988,-3.584,90.11565,TRUE,0.206,TRUE,3,12,FALSE,105
H1,Exposed,E39,39,E,3,E39-3,ACTIN,1.4,Amp,UNKNOWN,17.523,17.499,0.035,205786.4,209128.86,4726.945,36.5667,0.9988,-3.584,90.11565,TRUE,0.206,TRUE,3,12,FALSE,105
C1,Exposed,E39,39,E,3,E39-3,BQCV,1.319,Amp,UNKNOWN,13.221,13.293,0.102,1866447.2,1780575.1,121441.484,34.8074,0.9981,-3.4422,95.21442,TRUE,0.116,TRUE,3,9,FALSE,105
D1,Exposed,E39,39,E,3,E39-3,BQCV,1.306,Amp,UNKNOWN,13.366,13.293,0.102,1694703.1,1780575.1,121441.484,34.8074,0.9981,-3.4422,95.21442,TRUE,0.116,TRUE,3,9,FALSE,105
A1,Exposed,E39,39,E,3,E39-3,DWV,1.313,Amp,UNKNOWN,23.706,23.817,0.158,1730.427,1613.969,164.696,35.2228,0.993,-3.5567,91.05548,TRUE,0.142,TRUE,3,19,FALSE,105
B1,Exposed,E39,39,E,3,E39-3,DWV,1.314,Amp,UNKNOWN,23.929,23.817,0.158,1497.512,1613.969,164.696,35.2228,0.993,-3.5567,91.05548,TRUE,0.142,TRUE,3,19,FALSE,105
E1,Exposed,E39,39,E,3,E39-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.201,TRUE,3,39,TRUE,105
F1,Exposed,E39,39,E,3,E39-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.201,TRUE,3,39,TRUE,105
G4,Exposed,E40,40,E,2,E40-2,ACTIN,1.406,Amp,UNKNOWN,20.224,19.8,0.601,36289.625,49465.02,18632.822,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,15,FALSE,102
H4,Exposed,E40,40,E,2,E40-2,ACTIN,1.382,Amp,UNKNOWN,19.375,19.8,0.601,62640.414,49465.02,18632.822,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,14,FALSE,102
C4,Exposed,E40,40,E,2,E40-2,BQCV,1.309,Amp,UNKNOWN,28.653,28.184,0.663,61.364,88.133,37.858,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,24,FALSE,102
D4,Exposed,E40,40,E,2,E40-2,BQCV,1.298,Amp,UNKNOWN,27.715,28.184,0.663,114.903,88.133,37.858,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,23,FALSE,102
A4,Exposed,E40,40,E,2,E40-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.122,TRUE,3,39,TRUE,102
B4,Exposed,E40,40,E,2,E40-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.122,TRUE,3,39,TRUE,102
E4,Exposed,E40,40,E,2,E40-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102
F4,Exposed,E40,40,E,2,E40-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102
G5,Exposed,E40,40,E,3,E40-3,ACTIN,1.398,Amp,UNKNOWN,19.742,19.616,0.178,49472.87,53822.355,6151.103,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,14,FALSE,102
H5,Exposed,E40,40,E,3,E40-3,ACTIN,1.389,Amp,UNKNOWN,19.49,19.616,0.178,58171.844,53822.355,6151.103,36.5667,0.9988,-3.584,90.11565,TRUE,0.21,TRUE,3,14,FALSE,102
C5,Exposed,E40,40,E,3,E40-3,BQCV,1.321,Amp,UNKNOWN,17.373,17.067,0.433,116084.805,145447.4,41524.99,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,13,FALSE,102
D5,Exposed,E40,40,E,3,E40-3,BQCV,1.322,Amp,UNKNOWN,16.761,17.067,0.433,174810,145447.4,41524.99,34.8074,0.9981,-3.4422,95.21442,TRUE,0.111,TRUE,3,12,FALSE,102
E5,Exposed,E40,40,E,3,E40-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102
F5,Exposed,E40,40,E,3,E40-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.195,TRUE,3,39,TRUE,102
F9,Exposed,E40,40,E,3,E40-3,ACTIN,1.371,Amp,UNKNOWN,17.796,17.644,0.215,172708.31,191301.61,26294.88,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,12,FALSE,106
G9,Exposed,E40,40,E,3,E40-3,ACTIN,1.388,Amp,UNKNOWN,17.493,17.644,0.215,209894.89,191301.61,26294.88,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,12,FALSE,106
A9,Exposed,E40,40,E,3,E40-3,DWV,1.319,Amp,UNKNOWN,31.722,32.05,0.427,9.642,7.989,2.043,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,27,FALSE,106
B9,Exposed,E40,40,E,3,E40-3,DWV,1.321,Amp,UNKNOWN,31.896,32.05,0.427,8.62,7.989,2.043,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,27,FALSE,106
